id,topic,topic_kr,question_type,difficulty_min,difficulty_max,question_en,vocab_10,grammar_3,phrases_2,strategy_kr
217,cooking,요리하기,Problem,5,6,"Tell me about a problem you had while cooking. What happened, and how did you handle it?",cook|ingredient|recipe|meal|kitchen|flavor|prepare|dish|healthy|homemade,"Past tense: I had a problem when I did this.|When clause: When I noticed the problem, I tried to fix it.|So: So I asked someone for help.","Things did not go as smoothly as I expected.|Luckily, I was able to solve the problem by...","문제 발생, 내가 한 행동, 결과, 느낀 점 순서로 말하면 답변이 안정적입니다. 요리는 재료, 조리 과정, 자주 만드는 음식, 실패 경험을 순서대로 말하면 좋습니다."
218,cooking,요리하기,Role-play,5,6,"I am your friend, and we are planning to spend time cooking. Ask me three or four questions to make a plan.",cook|ingredient|recipe|meal|kitchen|flavor|prepare|dish|healthy|homemade,Indirect question: Could you tell me where it is?|Would like to: I would like to know more about it.|Can I: Can I ask a few questions?,Can I ask you a few questions about...?|Do you have any preference for...?,"질문 3~4개를 자연스럽게 이어가고 시간, 장소, 비용, 선호도를 묻는 구조가 좋습니다. 요리는 재료, 조리 과정, 자주 만드는 음식, 실패 경험을 순서대로 말하면 좋습니다."
219,cooking,요리하기,Opinion,5,6,"Some people enjoy cooking, while others do not. What is your opinion, and why do you think that way?",cook|ingredient|recipe|meal|kitchen|flavor|prepare|dish|healthy|homemade,"I think: I think this activity is useful.|Because: This is important because it helps people relax.|On the other hand: On the other hand, it can have some disadvantages.","From my point of view...|It really depends on the situation, but...","찬반 중 한쪽을 고른 뒤 이유 2개와 개인 경험 1개를 붙이면 좋습니다. 요리는 재료, 조리 과정, 자주 만드는 음식, 실패 경험을 순서대로 말하면 좋습니다."
220,cooking,요리하기,Change,5,6,How have people’s habits related to cooking changed these days? Explain the reasons and give examples.,cook|ingredient|recipe|meal|kitchen|flavor|prepare|dish|healthy|homemade,"Present perfect: People’s habits have changed a lot.|These days: These days, people tend to do it differently.|Due to: Due to technology and lifestyle changes, it has become more common.",This trend has become more common recently.|I think this change is mainly because...,"개인 경험에서 시작해 요즘 트렌드나 사회적 변화로 확장하면 고득점 답변에 유리합니다. 요리는 재료, 조리 과정, 자주 만드는 음식, 실패 경험을 순서대로 말하면 좋습니다."
221,reading,독서,Description,2,6,"Describe your experience with reading books. What is it like, and what do you usually enjoy about it?",book|author|novel|essay|chapter|story|character|knowledge|focus|recommend,"There is/are: There are several things I like about it.|Adjectives: It is relaxing, convenient, and enjoyable.|Relative clause: It is an activity that helps me relax.",What I like most about it is...|The first thing that comes to mind is...,"주제의 특징을 2~3가지로 나누어 설명하고, 마지막에 내가 좋아하는 이유를 붙이면 답변이 안정적입니다. 독서는 책 종류, 읽는 시간, 기억나는 책, 독서를 통해 얻은 점을 연결하세요."
222,reading,독서,Routine,3,6,"Tell me about your usual routine for reading books. When do you usually do it, and what do you normally do?",book|author|novel|essay|chapter|story|character|knowledge|focus|recommend,"Frequency adverbs: I usually do this on weekends.|After -ing: After finishing my work, I spend time on this.|Sequence words: First, I prepare, and then I enjoy it.",My routine is pretty simple.|I usually start by...,"시간 순서대로 말하면 자연스럽습니다. 언제, 어디서, 무엇을 하는지 순서로 답변하세요. 독서는 책 종류, 읽는 시간, 기억나는 책, 독서를 통해 얻은 점을 연결하세요."
223,reading,독서,Preference,2,6,What do you like most about reading books? Explain your preferences with specific examples.,book|author|novel|essay|chapter|story|character|knowledge|focus|recommend,Prefer to: I prefer to do this when I have free time.|Because: I like it because it helps me relax.|Comparative: It is more enjoyable than other activities.,"Personally, I prefer...|The main reason is that...","좋아하는 이유를 하나만 말하지 말고 편리함, 분위기, 감정 중 2가지 이상으로 확장하세요. 독서는 책 종류, 읽는 시간, 기억나는 책, 독서를 통해 얻은 점을 연결하세요."
224,reading,독서,Past Experience,4,6,"Tell me about a recent experience you had with reading books. Where were you, who were you with, and what happened?",book|author|novel|essay|chapter|story|character|knowledge|focus|recommend,"Past tense: I did this last month.|Sequence words: First, I arrived, and then I looked around.|Because: I remember it because it was special.",One experience that comes to mind is...|The best part of that experience was...,"언제, 어디서, 누구와, 무엇을 했는지 말한 뒤 기억에 남은 이유를 붙이세요. 독서는 책 종류, 읽는 시간, 기억나는 책, 독서를 통해 얻은 점을 연결하세요."
225,reading,독서,Memorable Event,4,6,Tell me about a memorable time when you were reading books. Why was that experience special to you?,book|author|novel|essay|chapter|story|character|knowledge|focus|recommend,"Past tense: It happened a few months ago.|Relative clause: It was an experience that I still remember.|So: I was tired, so I took a short break.",What made it memorable was...|I still remember it clearly because...,"사건 자체보다 왜 기억에 남았는지, 그때의 감정이 어땠는지를 강조하세요. 독서는 책 종류, 읽는 시간, 기억나는 책, 독서를 통해 얻은 점을 연결하세요."
226,reading,독서,Comparison,5,6,How is reading books different now compared to the past? Explain the changes with specific examples.,book|author|novel|essay|chapter|story|character|knowledge|focus|recommend,"Compared to: Compared to the past, it is more common now.|While: While some people enjoy it outside, others do it at home.|Present perfect: It has changed a lot over time.","Compared to the past, people now tend to...|There has been a big change in...","과거와 현재를 나누어 말하고 기술, 생활방식, 사람들의 선호 변화를 연결하세요. 독서는 책 종류, 읽는 시간, 기억나는 책, 독서를 통해 얻은 점을 연결하세요."
227,reading,독서,Problem,5,6,"Tell me about a problem you had while reading books. What happened, and how did you handle it?",book|author|novel|essay|chapter|story|character|knowledge|focus|recommend,"Past tense: I had a problem when I did this.|When clause: When I noticed the problem, I tried to fix it.|So: So I asked someone for help.","Things did not go as smoothly as I expected.|Luckily, I was able to solve the problem by...","문제 발생, 내가 한 행동, 결과, 느낀 점 순서로 말하면 답변이 안정적입니다. 독서는 책 종류, 읽는 시간, 기억나는 책, 독서를 통해 얻은 점을 연결하세요."
228,reading,독서,Role-play,5,6,"I am your friend, and we are planning to spend time reading books. Ask me three or four questions to make a plan.",book|author|novel|essay|chapter|story|character|knowledge|focus|recommend,Indirect question: Could you tell me where it is?|Would like to: I would like to know more about it.|Can I: Can I ask a few questions?,Can I ask you a few questions about...?|Do you have any preference for...?,"질문 3~4개를 자연스럽게 이어가고 시간, 장소, 비용, 선호도를 묻는 구조가 좋습니다. 독서는 책 종류, 읽는 시간, 기억나는 책, 독서를 통해 얻은 점을 연결하세요."
229,reading,독서,Opinion,5,6,"Some people enjoy reading books, while others do not. What is your opinion, and why do you think that way?",book|author|novel|essay|chapter|story|character|knowledge|focus|recommend,"I think: I think this activity is useful.|Because: This is important because it helps people relax.|On the other hand: On the other hand, it can have some disadvantages.","From my point of view...|It really depends on the situation, but...","찬반 중 한쪽을 고른 뒤 이유 2개와 개인 경험 1개를 붙이면 좋습니다. 독서는 책 종류, 읽는 시간, 기억나는 책, 독서를 통해 얻은 점을 연결하세요."
